#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# Interpolated-NKPTS & NBANDS:  231424
# Band-Index    1
   0.25309     11.599118     11.552021
   0.25309     11.599118     11.552021
   0.29527     11.600893     11.554714
   0.33746     11.602719     11.553257
   0.37964     11.604598     11.547653
   0.42182     11.610799     11.543502
   0.46400     11.625594     11.546409
   0.50618     11.648980     11.556371
   0.50618     11.648980     11.556371
   0.55092     11.636651     11.556485
   0.59566     11.620411     11.551790
   0.64041     11.600260     11.542288
   0.68515     11.576197     11.527978
   0.72989     11.554456     11.510791
   0.77463     11.541271     11.492657
   0.81937     11.536642     11.473575
   0.86411     11.540569     11.453546
 
# Band-Index 1010
   0.86411     11.553851     11.469973
   0.81937     11.565792     11.485533
   0.77463     11.578093     11.502338
   0.72989     11.590754     11.520389
   0.68515     11.603775     11.539686
   0.64041     11.616979     11.556916
   0.59566     11.630188     11.568767
   0.55092     11.643402     11.575239
   0.50618     11.656621     11.576330
   0.50618     11.656621     11.576330
   0.46400     11.637544     11.563381
   0.42182     11.625240     11.557153
   0.37964     11.619712     11.557648
   0.33746     11.617456     11.561081
   0.29527     11.614972     11.563672
   0.25309     11.612258     11.565418
   0.25309     11.612258     11.565418
   0.21091     11.615347     11.560686
   0.16873     11.609728     11.552675
   0.12655     11.595403     11.541387
   0.08436     11.578333     11.524834
   0.04218     11.564483     11.501030
   0.00000     11.553851     11.469973
 
# Band-Index 1011
   0.00000     11.570446     11.477659
   0.04218     11.580142     11.504288
   0.08436     11.594317     11.526883
   0.12655     11.612972     11.545445
   0.16873     11.629114     11.561175
   0.21091     11.635754     11.575278
   0.25309     11.632890     11.587751
   0.25309     11.632890     11.587751
   0.29527     11.643273     11.576837
   0.33746     11.648557     11.573533
   0.37964     11.648745     11.577842
   0.42182     11.650138     11.585415
   0.46400     11.659041     11.591908
   0.50618     11.675451     11.597318
   0.50618     11.675451     11.597318
   0.55092     11.661985     11.596333
   0.59566     11.647729     11.590678
   0.64041     11.632684     11.580351
   0.68515     11.616850     11.565354
   0.72989     11.601778     11.546874
   0.77463     11.589020     11.526098
   0.81937     11.578576     11.503026
   0.86411     11.570446     11.477659
 
# Band-Index 1012
   0.86411     11.580110     11.495108
   0.81937     11.588698     11.519453
   0.77463     11.601113     11.543516
   0.72989     11.617355     11.567297
   0.68515     11.637424     11.590796
   0.64041     11.657472     11.611197
   0.59566     11.673649     11.625681
   0.55092     11.685954     11.634250
   0.50618     11.694387     11.636902
   0.50618     11.694387     11.636902
   0.46400     11.671919     11.622975
   0.42182     11.662421     11.613317
   0.37964     11.665894     11.607930
   0.33746     11.671224     11.606821
   0.29527     11.667301     11.610002
   0.25309     11.654123     11.617471
   0.25309     11.654123     11.617471
   0.21091     11.653848     11.600802
   0.16873     11.646095     11.584535
   0.12655     11.630865     11.568671
   0.08436     11.612579     11.550054
   0.04218     11.595661     11.525534
   0.00000     11.580110     11.495108
 
# Band-Index 1013
   0.00000     11.589566     11.519244
   0.04218     11.609954     11.535381
   0.08436     11.628779     11.555131
   0.12655     11.646044     11.578495
   0.16873     11.660113     11.600707
   0.21091     11.669356     11.617004
   0.25309     11.673770     11.627385
   0.25309     11.673770     11.627385
   0.29527     11.678770     11.623650
   0.33746     11.681452     11.621792
   0.37964     11.681817     11.621814
   0.42182     11.683197     11.626128
   0.46400     11.688927     11.637152
   0.50618     11.699004     11.654884
   0.50618     11.699004     11.654884
   0.55092     11.702777     11.649532
   0.59566     11.698184     11.639849
   0.64041     11.685226     11.625833
   0.68515     11.663902     11.607486
   0.72989     11.640126     11.586586
   0.77463     11.619812     11.564912
   0.81937     11.602959     11.542465
   0.86411     11.589566     11.519244
 
# Band-Index 1014
   0.86411     11.605570     11.530016
   0.81937     11.621417     11.551712
   0.77463     11.639249     11.574893
   0.72989     11.659067     11.599559
   0.68515     11.680871     11.625710
   0.64041     11.701248     11.648395
   0.59566     11.716785     11.662661
   0.55092     11.727482     11.668508
   0.50618     11.733339     11.665937
   0.50618     11.733339     11.665937
   0.46400     11.711092     11.648625
   0.42182     11.696749     11.639337
   0.37964     11.690312     11.638073
   0.33746     11.687369     11.640592
   0.29527     11.683512     11.642654
   0.25309     11.678740     11.644258
   0.25309     11.678740     11.644258
   0.21091     11.677045     11.635971
   0.16873     11.672271     11.620949
   0.12655     11.664421     11.599195
   0.08436     11.651622     11.574761
   0.04218     11.632006     11.551702
   0.00000     11.605570     11.530016
 
# Band-Index 1015
   0.00000     11.629121     11.571121
   0.04218     11.643487     11.582568
   0.08436     11.658745     11.599917
   0.12655     11.674897     11.623168
   0.16873     11.689103     11.644769
   0.21091     11.698524     11.657169
   0.25309     11.703158     11.660366
   0.25309     11.703158     11.660366
   0.29527     11.718213     11.653497
   0.33746     11.728858     11.654026
   0.37964     11.735094     11.661954
   0.42182     11.739504     11.672787
   0.46400     11.744673     11.682035
   0.50618     11.750599     11.689695
   0.50618     11.750599     11.689695
   0.55092     11.740252     11.686536
   0.59566     11.726860     11.675930
   0.64041     11.710423     11.657878
   0.68515     11.690943     11.632380
   0.72989     11.671328     11.606636
   0.77463     11.654485     11.587845
   0.81937     11.640417     11.576006
   0.86411     11.629121     11.571121
 
# Band-Index 1016
   0.86411     11.635426     11.582976
   0.81937     11.656287     11.593704
   0.77463     11.676687     11.610852
   0.72989     11.696627     11.634420
   0.68515     11.716106     11.664409
   0.64041     11.733693     11.692516
   0.59566     11.747956     11.710441
   0.55092     11.758894     11.718182
   0.50618     11.766508     11.715740
   0.50618     11.766508     11.715740
   0.46400     11.754446     11.693168
   0.42182     11.746913     11.679624
   0.37964     11.743909     11.675110
   0.33746     11.741869     11.675899
   0.29527     11.737229     11.678265
   0.25309     11.729989     11.682206
   0.25309     11.729989     11.682206
   0.21091     11.726207     11.684746
   0.16873     11.714347     11.670867
   0.12655     11.694411     11.640571
   0.08436     11.671874     11.608501
   0.04218     11.652213     11.589303
   0.00000     11.635426     11.582976
 
# Band-Index 1017
   0.00000     11.670834     11.596593
   0.04218     11.681237     11.606407
   0.08436     11.693000     11.625748
   0.12655     11.706123     11.654619
   0.16873     11.721698     11.681923
   0.21091     11.740818     11.696566
   0.25309     11.763481     11.698546
   0.25309     11.763481     11.698546
   0.29527     11.761874     11.690867
   0.33746     11.765002     11.690283
   0.37964     11.772865     11.696795
   0.42182     11.780870     11.708452
   0.46400     11.784424     11.723307
   0.50618     11.783526     11.741359
   0.50618     11.783526     11.741359
   0.55092     11.776753     11.739787
   0.59566     11.766259     11.730557
   0.64041     11.752045     11.713670
   0.68515     11.734110     11.689125
   0.72989     11.715310     11.662062
   0.77463     11.698497     11.637619
   0.81937     11.683672     11.615796
   0.86411     11.670834     11.596593
 
# Band-Index 1018
   0.86411     11.680104     11.624264
   0.81937     11.698943     11.632844
   0.77463     11.718090     11.648519
   0.72989     11.737546     11.671289
   0.68515     11.757309     11.701153
   0.64041     11.775108     11.729035
   0.59566     11.788667     11.745857
   0.55092     11.797988     11.751620
   0.50618     11.803070     11.746322
   0.50618     11.803070     11.746322
   0.46400     11.796910     11.732709
   0.42182     11.795371     11.721904
   0.37964     11.798455     11.713910
   0.33746     11.801100     11.709747
   0.29527     11.798247     11.710441
   0.25309     11.789894     11.715990
   0.25309     11.789894     11.715990
   0.21091     11.763292     11.706357
   0.16873     11.738907     11.692288
   0.12655     11.716740     11.673785
   0.08436     11.698630     11.654469
   0.04218     11.686419     11.637962
   0.00000     11.680104     11.624264
 
# Band-Index 1019
   0.00000     11.685619     11.655589
   0.04218     11.712105     11.667590
   0.08436     11.734946     11.678169
   0.12655     11.754142     11.687328
   0.16873     11.771291     11.697378
   0.21091     11.787991     11.710634
   0.25309     11.804242     11.727093
   0.25309     11.804242     11.727093
   0.29527     11.807862     11.732047
   0.33746     11.809361     11.736791
   0.37964     11.808739     11.741327
   0.42182     11.810359     11.747228
   0.46400     11.818585     11.756071
   0.50618     11.833417     11.767855
   0.50618     11.833417     11.767855
   0.55092     11.814725     11.761630
   0.59566     11.798076     11.750489
   0.64041     11.783470     11.734432
   0.68515     11.770907     11.713459
   0.72989     11.756920     11.692269
   0.77463     11.738044     11.675561
   0.81937     11.714277     11.663334
   0.86411     11.685619     11.655589
 
# Band-Index 1020
   0.86411     11.698138     11.675383
   0.81937     11.726290     11.689766
   0.77463     11.751937     11.705784
   0.72989     11.775079     11.723436
   0.68515     11.795718     11.742724
   0.64041     11.813258     11.760394
   0.59566     11.827103     11.773196
   0.55092     11.837255     11.781129
   0.50618     11.843712     11.784192
   0.50618     11.843712     11.784192
   0.46400     11.843445     11.780777
   0.42182     11.837727     11.773289
   0.37964     11.826558     11.761731
   0.33746     11.816320     11.751333
   0.29527     11.813395     11.747328
   0.25309     11.817783     11.749715
   0.25309     11.817783     11.749715
   0.21091     11.800205     11.741379
   0.16873     11.781747     11.730065
   0.12655     11.762411     11.715774
   0.08436     11.742085     11.700765
   0.04218     11.720661     11.687302
   0.00000     11.698138     11.675383
 
# Band-Index 1021
   0.00000     11.723514     11.691418
   0.04218     11.749367     11.697770
   0.08436     11.771667     11.707268
   0.12655     11.790417     11.719913
   0.16873     11.806172     11.734573
   0.21091     11.819491     11.750119
   0.25309     11.830372     11.766550
   0.25309     11.830372     11.766550
   0.29527     11.840299     11.772664
   0.33746     11.846434     11.778483
   0.37964     11.848777     11.784008
   0.42182     11.848798     11.788643
   0.46400     11.847968     11.791796
   0.50618     11.846285     11.793464
   0.50618     11.846285     11.793464
   0.55092     11.849030     11.793014
   0.59566     11.844427     11.786514
   0.64041     11.832476     11.773962
   0.68515     11.813177     11.755360
   0.72989     11.790344     11.735144
   0.77463     11.767789     11.717748
   0.81937     11.745512     11.703173
   0.86411     11.723514     11.691418
 
# Band-Index 1022
   0.86411     11.753919     11.723519
   0.81937     11.778069     11.733657
   0.77463     11.798521     11.748369
   0.72989     11.815275     11.767656
   0.68515     11.828331     11.791517
   0.64041     11.839735     11.812161
   0.59566     11.851534     11.821798
   0.55092     11.863727     11.820427
   0.50618     11.876315     11.808048
   0.50618     11.876315     11.808048
   0.46400     11.873100     11.814546
   0.42182     11.871634     11.814169
   0.37964     11.871919     11.806919
   0.33746     11.869940     11.796482
   0.29527     11.861688     11.786547
   0.25309     11.847160     11.777112
   0.25309     11.847160     11.777112
   0.21091     11.831600     11.770100
   0.16873     11.814248     11.759064
   0.12655     11.795105     11.744006
   0.08436     11.777169     11.730349
   0.04218     11.763441     11.723521
   0.00000     11.753919     11.723519
 
# Band-Index 1023
   0.00000     11.759083     11.725094
   0.04218     11.773736     11.745547
   0.08436     11.793099     11.758538
   0.12655     11.817173     11.764068
   0.16873     11.840418     11.768609
   0.21091     11.857294     11.778634
   0.25309     11.867801     11.794141
   0.25309     11.867801     11.794141
   0.29527     11.884013     11.801816
   0.33746     11.894162     11.811589
   0.37964     11.898251     11.823461
   0.42182     11.901242     11.833305
   0.46400     11.908101     11.836995
   0.50618     11.918827     11.834530
   0.50618     11.918827     11.834530
   0.55092     11.907205     11.840409
   0.59566     11.892620     11.837667
   0.64041     11.875075     11.826304
   0.68515     11.854568     11.806321
   0.72989     11.832110     11.783024
   0.77463     11.808710     11.761721
   0.81937     11.784367     11.742411
   0.86411     11.759083     11.725094
 
# Band-Index 1024
   0.86411     11.782803     11.734352
   0.81937     11.808797     11.757055
   0.77463     11.832201     11.777599
   0.72989     11.853018     11.795984
   0.68515     11.871246     11.812209
   0.64041     11.887030     11.827642
   0.59566     11.900515     11.843651
   0.55092     11.911702     11.860234
   0.50618     11.920589     11.877393
   0.50618     11.920589     11.877393
   0.46400     11.917027     11.869850
   0.42182     11.911818     11.860845
   0.37964     11.904963     11.850381
   0.33746     11.898977     11.839025
   0.29527     11.896381     11.827349
   0.25309     11.897172     11.815352
   0.25309     11.897172     11.815352
   0.21091     11.881637     11.811718
   0.16873     11.860899     11.803033
   0.12655     11.834961     11.789299
   0.08436     11.810139     11.772354
   0.04218     11.792754     11.754039
   0.00000     11.782803     11.734352
 
# Band-Index 1025
   0.00000     11.825743     11.739349
   0.04218     11.836063     11.773354
   0.08436     11.847346     11.795064
   0.12655     11.859595     11.804481
   0.16873     11.874135     11.809961
   0.21091     11.892296     11.819866
   0.25309     11.914075     11.834194
   0.25309     11.914075     11.834194
   0.29527     11.915139     11.846551
   0.33746     11.919122     11.855114
   0.37964     11.926025     11.859884
   0.42182     11.933743     11.866607
   0.46400     11.940174     11.881030
   0.50618     11.945316     11.903152
   0.50618     11.945316     11.903152
   0.55092     11.936508     11.883470
   0.59566     11.923806     11.864848
   0.64041     11.907211     11.847285
   0.68515     11.886722     11.830782
   0.72989     11.866085     11.813088
   0.77463     11.849042     11.791951
   0.81937     11.835595     11.767371
   0.86411     11.825743     11.739349
 
# Band-Index 1026
   0.86411     11.846564     11.777926
   0.81937     11.854114     11.798532
   0.77463     11.866359     11.817605
   0.72989     11.883302     11.835146
   0.68515     11.904940     11.851155
   0.64041     11.926226     11.866079
   0.59566     11.942109     11.880364
   0.55092     11.952588     11.894009
   0.50618     11.957665     11.907016
   0.50618     11.957665     11.907016
   0.46400     11.966333     11.900858
   0.42182     11.960944     11.892657
   0.37964     11.941499     11.882416
   0.33746     11.921352     11.871550
   0.29527     11.913859     11.861478
   0.25309     11.919018     11.852197
   0.25309     11.919018     11.852197
   0.21091     11.902170     11.859044
   0.16873     11.886589     11.853861
   0.12655     11.872275     11.836649
   0.08436     11.860298     11.814639
   0.04218     11.851728     11.795065
   0.00000     11.846564     11.777926
 
# Band-Index 1027
   0.00000     11.856984     11.783548
   0.04218     11.869979     11.809231
   0.08436     11.887781     11.830451
   0.12655     11.910391     11.847211
   0.16873     11.931964     11.861824
   0.21091     11.946658     11.876606
   0.25309     11.954472     11.891555
   0.25309     11.954472     11.891555
   0.29527     11.943621     11.882567
   0.33746     11.946085     11.886634
   0.37964     11.961867     11.903757
   0.42182     11.978945     11.922003
   0.46400     11.985302     11.929441
   0.50618     11.980936     11.926069
   0.50618     11.980936     11.926069
   0.55092     11.980545     11.911393
   0.59566     11.972383     11.896601
   0.64041     11.956449     11.881692
   0.68515     11.932743     11.866667
   0.72989     11.907314     11.850160
   0.77463     11.886212     11.830804
   0.81937     11.869435     11.808600
   0.86411     11.856984     11.783548
 
# Band-Index 1028
   0.86411     11.865479     11.807105
   0.81937     11.885457     11.828721
   0.77463     11.905846     11.848428
   0.72989     11.926645     11.866226
   0.68515     11.947854     11.882115
   0.64041     11.966968     11.896572
   0.59566     11.981479     11.910072
   0.55092     11.991388     11.922615
   0.50618     11.996694     11.934201
   0.50618     11.996694     11.934201
   0.46400     11.998202     11.933134
   0.42182     11.993422     11.928689
   0.37964     11.982355     11.920868
   0.33746     11.970802     11.914387
   0.29527     11.964570     11.913967
   0.25309     11.963656     11.919607
   0.25309     11.963656     11.919607
   0.21091     11.957336     11.903091
   0.16873     11.946617     11.889353
   0.12655     11.931500     11.878394
   0.08436     11.912620     11.864093
   0.04218     11.890613     11.840330
   0.00000     11.865479     11.807105
 
# Band-Index 1029
   0.00000     11.891623     11.823810
   0.04218     11.908697     11.846503
   0.08436     11.927425     11.866995
   0.12655     11.947808     11.885287
   0.16873     11.965629     11.901834
   0.21091     11.976675     11.917092
   0.25309     11.980944     11.931059
   0.25309     11.980944     11.931059
   0.29527     11.984266     11.933929
   0.33746     11.988836     11.936238
   0.37964     11.994655     11.937986
   0.42182     12.000048     11.940549
   0.46400     12.003343     11.945303
   0.50618     12.004537     11.952247
   0.50618     12.004537     11.952247
   0.55092     12.007257     11.948291
   0.59566     12.001497     11.940434
   0.64041     11.987257     11.928676
   0.68515     11.964537     11.913017
   0.72989     11.939760     11.894235
   0.77463     11.919349     11.873106
   0.81937     11.903303     11.849631
   0.86411     11.891623     11.823810
 
# Band-Index 1030
   0.86411     11.906506     11.860190
   0.81937     11.917131     11.877024
   0.77463     11.932901     11.893009
   0.72989     11.953816     11.908147
   0.68515     11.979876     11.922437
   0.64041     12.003560     11.936168
   0.59566     12.017347     11.949627
   0.55092     12.021236     11.962814
   0.50618     12.015228     11.975730
   0.50618     12.015228     11.975730
   0.46400     12.025793     11.981592
   0.42182     12.026432     11.977515
   0.37964     12.017147     11.963500
   0.33746     12.007182     11.948551
   0.29527     12.005783     11.941677
   0.25309     12.012949     11.942876
   0.25309     12.012949     11.942876
   0.21091     11.991051     11.931084
   0.16873     11.973600     11.919610
   0.12655     11.960597     11.908454
   0.08436     11.947400     11.895760
   0.04218     11.929370     11.879672
   0.00000     11.906506     11.860190
 
# Band-Index 1031
   0.00000     11.952816     11.881176
   0.04218     11.954608     11.896498
   0.08436     11.965566     11.909003
   0.12655     11.985691     11.918692
   0.16873     12.007375     11.927004
   0.21091     12.023013     11.935378
   0.25309     12.032602     11.943814
   0.25309     12.032602     11.943814
   0.29527     12.033016     11.959572
   0.33746     12.033405     11.972278
   0.37964     12.033771     11.981934
   0.42182     12.035102     11.988139
   0.46400     12.038389     11.990494
   0.50618     12.043629     11.988998
   0.50618     12.043629     11.988998
   0.55092     12.049782     11.988462
   0.59566     12.043758     11.981587
   0.64041     12.025558     11.968374
   0.68515     11.995182     11.948822
   0.72989     11.965186     11.927553
   0.77463     11.948127     11.909190
   0.81937     11.944003     11.893731
   0.86411     11.952816     11.881176
 
# Band-Index 1032
   0.86411     11.967478     11.899721
   0.81937     11.971136     11.916310
   0.77463     11.980753     11.931975
   0.72989     11.996330     11.946716
   0.68515     12.017867     11.960534
   0.64041     12.038674     11.973277
   0.59566     12.052063     11.984795
   0.55092     12.058034     11.995090
   0.50618     12.056585     12.004159
   0.50618     12.056585     12.004159
   0.46400     12.054635     12.002212
   0.42182     12.052373     12.000743
   0.37964     12.049800     11.999753
   0.33746     12.047177     11.996873
   0.29527     12.044770     11.989738
   0.25309     12.042577     11.978347
   0.25309     12.042577     11.978347
   0.21091     12.038323     11.973580
   0.16873     12.024286     11.960519
   0.12655     12.000468     11.939164
   0.08436     11.977662     11.917780
   0.04218     11.966666     11.904633
   0.00000     11.967478     11.899721
 
# Band-Index 1033
   0.00000     11.982304     11.923215
   0.04218     11.986520     11.930078
   0.08436     11.997525     11.940391
   0.12655     12.015320     11.954154
   0.16873     12.036002     11.969777
   0.21091     12.055673     11.985670
   0.25309     12.074331     12.001833
   0.25309     12.074331     12.001833
   0.29527     12.069682     12.005235
   0.33746     12.066419     12.010694
   0.37964     12.064543     12.018212
   0.42182     12.066109     12.025569
   0.46400     12.073175     12.030550
   0.50618     12.085738     12.033152
   0.50618     12.085738     12.033152
   0.55092     12.079735     12.020773
   0.59566     12.069371     12.007371
   0.64041     12.054647     11.992947
   0.68515     12.035563     11.977500
   0.72989     12.016286     11.962139
   0.77463     12.000984     11.947971
   0.81937     11.989657     11.934996
   0.86411     11.982304     11.923215
 
# Band-Index 1034
   0.86411     12.018782     11.940870
   0.81937     12.016762     11.952246
   0.77463     12.023688     11.966263
   0.72989     12.039560     11.982919
   0.68515     12.064380     12.002216
   0.64041     12.088583     12.020348
   0.59566     12.102606     12.033511
   0.55092     12.106448     12.041704
   0.50618     12.100109     12.044928
   0.50618     12.100109     12.044928
   0.46400     12.082855     12.050954
   0.42182     12.073012     12.047025
   0.37964     12.070583     12.033141
   0.33746     12.072235     12.019756
   0.29527     12.074639     12.017325
   0.25309     12.077794     12.025847
   0.25309     12.077794     12.025847
   0.21091     12.070965     12.005021
   0.16873     12.054801     11.986708
   0.12655     12.029302     11.970910
   0.08436     12.008022     11.957877
   0.04218     12.004516     11.947864
   0.00000     12.018782     11.940870
 
# Band-Index 1035
   0.00000     12.023750     11.975041
   0.04218     12.022236     11.967453
   0.08436     12.029955     11.973025
   0.12655     12.046909     11.991760
   0.16873     12.066934     12.014871
   0.21091     12.083868     12.033577
   0.25309     12.097710     12.047875
   0.25309     12.097710     12.047875
   0.29527     12.082835     12.045711
   0.33746     12.083330     12.045955
   0.37964     12.099196     12.048607
   0.42182     12.115578     12.052283
   0.46400     12.117626     12.055600
   0.50618     12.105338     12.058556
   0.50618     12.105338     12.058556
   0.55092     12.109819     12.054086
   0.59566     12.107106     12.044740
   0.64041     12.097198     12.030520
   0.68515     12.080096     12.011424
   0.72989     12.061050     11.993001
   0.77463     12.045311     11.980796
   0.81937     12.032877     11.974809
   0.86411     12.023750     11.975041
 
# Band-Index 1036
   0.86411     12.048357     12.005945
   0.81937     12.053545     11.997736
   0.77463     12.062562     11.999080
   0.72989     12.075409     12.009978
   0.68515     12.092087     12.030429
   0.64041     12.107679     12.051606
   0.59566     12.117272     12.064683
   0.55092     12.120866     12.069658
   0.50618     12.118460     12.066532
   0.50618     12.118460     12.066532
   0.46400     12.121477     12.065293
   0.42182     12.119872     12.065089
   0.37964     12.113648     12.065922
   0.33746     12.106881     12.066687
   0.29527     12.103651     12.066280
   0.25309     12.103955     12.064699
   0.25309     12.103955     12.064699
   0.21091     12.097708     12.054474
   0.16873     12.085242     12.037788
   0.12655     12.066558     12.014644
   0.08436     12.050007     11.996094
   0.04218     12.043940     11.993195
   0.00000     12.048357     12.005945
 
# Band-Index 1037
   0.00000     12.086314     12.033645
   0.04218     12.081389     12.012871
   0.08436     12.082965     12.008712
   0.12655     12.091042     12.021171
   0.16873     12.102967     12.041815
   0.21091     12.116087     12.062214
   0.25309     12.130401     12.082367
   0.25309     12.130401     12.082367
   0.29527     12.129404     12.086328
   0.33746     12.131621     12.088276
   0.37964     12.137053     12.088212
   0.42182     12.142339     12.088446
   0.46400     12.144122     12.091292
   0.50618     12.142401     12.096748
   0.50618     12.142401     12.096748
   0.55092     12.142208     12.091423
   0.59566     12.136393     12.081407
   0.64041     12.124956     12.066701
   0.68515     12.107898     12.047305
   0.72989     12.091646     12.030146
   0.77463     12.082632     12.022150
   0.81937     12.080855     12.023316
   0.86411     12.086314     12.033645
 
# Band-Index 1038
   0.86411     12.100997     12.053467
   0.81937     12.103383     12.040475
   0.77463     12.110547     12.038046
   0.72989     12.122491     12.046180
   0.68515     12.139213     12.064878
   0.64041     12.154686     12.086726
   0.59566     12.162882     12.104312
   0.55092     12.163800     12.117638
   0.50618     12.157440     12.126702
   0.50618     12.157440     12.126702
   0.46400     12.154787     12.112802
   0.42182     12.155107     12.104154
   0.37964     12.158403     12.100761
   0.33746     12.159486     12.099535
   0.29527     12.153173     12.097392
   0.25309     12.139463     12.094329
   0.25309     12.139463     12.094329
   0.21091     12.137558     12.092125
   0.16873     12.127636     12.077750
   0.12655     12.109698     12.051205
   0.08436     12.094100     12.029703
   0.04218     12.091200     12.030457
   0.00000     12.100997     12.053467
 
# Band-Index 1039
   0.00000     12.143094     12.068234
   0.04218     12.123336     12.050470
   0.08436     12.117854     12.049405
   0.12655     12.126648     12.065042
   0.16873     12.142142     12.085928
   0.21091     12.156761     12.100616
   0.25309     12.170503     12.109103
   0.25309     12.170503     12.109103
   0.29527     12.175128     12.114801
   0.33746     12.181483     12.119896
   0.37964     12.189569     12.124389
   0.42182     12.193602     12.130114
   0.46400     12.187801     12.138910
   0.50618     12.172163     12.150774
   0.50618     12.172163     12.150774
   0.55092     12.177795     12.141580
   0.59566     12.175285     12.127890
   0.64041     12.164635     12.109705
   0.68515     12.145842     12.087025
   0.72989     12.128523     12.067154
   0.77463     12.122292     12.057399
   0.81937     12.127149     12.057759
   0.86411     12.143094     12.068234
 
# Band-Index 1040
   0.86411     12.156918     12.095527
   0.81937     12.147513     12.081511
   0.77463     12.144935     12.078818
   0.72989     12.149185     12.087448
   0.68515     12.160262     12.107402
   0.64041     12.173340     12.130812
   0.59566     12.183592     12.149809
   0.55092     12.191016     12.164395
   0.50618     12.195614     12.174569
   0.50618     12.195614     12.174569
   0.46400     12.200904     12.155482
   0.42182     12.201302     12.144057
   0.37964     12.196808     12.140296
   0.33746     12.190587     12.141200
   0.29527     12.185804     12.143772
   0.25309     12.182459     12.148010
   0.25309     12.182459     12.148010
   0.21091     12.171915     12.133953
   0.16873     12.156850     12.114625
   0.12655     12.137267     12.090028
   0.08436     12.124888     12.072484
   0.04218     12.131439     12.074318
   0.00000     12.156918     12.095527
 
# Band-Index 1041
   0.00000     12.163477     12.099856
   0.04218     12.143845     12.085133
   0.08436     12.143686     12.085164
   0.12655     12.163002     12.099950
   0.16873     12.186038     12.122010
   0.21091     12.197040     12.143863
   0.25309     12.196006     12.165509
   0.25309     12.196006     12.165509
   0.29527     12.205375     12.154646
   0.33746     12.211293     12.151283
   0.37964     12.213763     12.155422
   0.42182     12.215547     12.163169
   0.46400     12.219411     12.170631
   0.50618     12.225354     12.177808
   0.50618     12.225354     12.177808
   0.55092     12.218139     12.166986
   0.59566     12.208034     12.153960
   0.64041     12.195042     12.138730
   0.68515     12.179160     12.121295
   0.72989     12.165186     12.106052
   0.77463     12.157914     12.097398
   0.81937     12.157345     12.095333
   0.86411     12.163477     12.099856
 
# Band-Index 1042
   0.86411     12.171870     12.105703
   0.81937     12.172556     12.102487
   0.77463     12.178092     12.107452
   0.72989     12.188477     12.120599
   0.68515     12.203711     12.141928
   0.64041     12.219278     12.164529
   0.59566     12.230661     12.181490
   0.55092     12.237859     12.192813
   0.50618     12.240872     12.198495
   0.50618     12.240872     12.198495
   0.46400     12.249425     12.199088
   0.42182     12.247652     12.192998
   0.37964     12.235554     12.180228
   0.33746     12.220952     12.169031
   0.29527     12.211668     12.167664
   0.25309     12.207702     12.176125
   0.25309     12.207702     12.176125
   0.21091     12.211683     12.160178
   0.16873     12.203600     12.139177
   0.12655     12.183453     12.113122
   0.08436     12.164713     12.093243
   0.04218     12.160852     12.090770
   0.00000     12.171870     12.105703
 
# Band-Index 1043
   0.00000     12.185890     12.132598
   0.04218     12.177366     12.122937
   0.08436     12.180557     12.122179
   0.12655     12.195464     12.130326
   0.16873     12.213329     12.146311
   0.21091     12.225399     12.169071
   0.25309     12.231673     12.198605
   0.25309     12.231673     12.198605
   0.29527     12.239652     12.181671
   0.33746     12.246284     12.179256
   0.37964     12.251571     12.191362
   0.42182     12.254667     12.206543
   0.46400     12.254728     12.213355
   0.50618     12.251752     12.211797
   0.50618     12.251752     12.211797
   0.55092     12.251959     12.205856
   0.59566     12.247080     12.194879
   0.64041     12.237115     12.178867
   0.68515     12.222064     12.157819
   0.72989     12.206608     12.138569
   0.77463     12.195427     12.127949
   0.81937     12.188521     12.125959
   0.86411     12.185890     12.132598
 
# Band-Index 1044
   0.86411     12.211422     12.155503
   0.81937     12.212961     12.145536
   0.77463     12.218828     12.145741
   0.72989     12.229024     12.156119
   0.68515     12.243547     12.176669
   0.64041     12.258039     12.198512
   0.59566     12.268139     12.212767
   0.55092     12.273847     12.219436
   0.50618     12.275164     12.218517
   0.50618     12.275164     12.218517
   0.46400     12.268266     12.220232
   0.42182     12.262457     12.216786
   0.37964     12.257738     12.208181
   0.33746     12.253293     12.200173
   0.29527     12.248307     12.198523
   0.25309     12.242779     12.203229
   0.25309     12.242779     12.203229
   0.21091     12.232433     12.193613
   0.16873     12.224661     12.176184
   0.12655     12.219466     12.150945
   0.08436     12.215967     12.132021
   0.04218     12.213286     12.133541
   0.00000     12.211422     12.155503
 
# Band-Index 1045
   0.00000     12.236300     12.180304
   0.04218     12.231313     12.154694
   0.08436     12.233760     12.149501
   0.12655     12.243643     12.164728
   0.16873     12.253289     12.188649
   0.21091     12.255028     12.209541
   0.25309     12.248859     12.227402
   0.25309     12.248859     12.227402
   0.29527     12.265749     12.232397
   0.33746     12.276545     12.234481
   0.37964     12.281250     12.233656
   0.42182     12.283837     12.233835
   0.46400     12.288284     12.238934
   0.50618     12.294588     12.248950
   0.50618     12.294588     12.248950
   0.55092     12.289814     12.241086
   0.59566     12.281951     12.228440
   0.64041     12.271000     12.211012
   0.68515     12.256960     12.188803
   0.72989     12.243981     12.169822
   0.77463     12.236211     12.162079
   0.81937     12.233651     12.165573
